"business_name","niche","address","phone","whatsapp","website","email","social_profiles","email_validation_status","date_enriched","source_urls"
"Metropolitan Insurance","insurance","Airport West, Accra","+233 30 277 1122","+233 30 277 1122","https://www.metropolitaninsurance.com.gh","info@metropolitaninsurance.com.gh","","Pending Validation","2026-04-07","https://www.metropolitaninsurance.com.gh; https://www.bing.com/maps"
"HBK Insurance Brokers","insurance","Osu, Accra","+233 30 277 7778","+233 30 277 7778","https://www.hbkinsurance.com","info@hbkinsurance.com","","Pending Validation","2026-04-07","https://www.hbkinsurance.com; https://www.bing.com/maps"
"Corenet IT Limited","it_company","House No. Te56 12 Widi Teshie Estates, Accra","+233 30 272 5453","+233 30 272 5453","https://www.corenetit.com","info@corenetit.com","","Pending Validation","2026-04-07","https://www.corenetit.com; https://www.bing.com/maps"
"FRIIS I.T Solutions","it_company","Accra","+233 20 043 0803","+233 20 043 0803","https://www.friisit.com","info@friisit.com","","Pending Validation","2026-04-07","https://www.friisit.com; https://www.bing.com/maps"
"I T Market Limited","it_company","Osu Oxford Street, Accra","+233 30 277 6633","+233 30 277 6633","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"MTN Ghana","it_company","Independence Avenue, Accra","+233 24 430 0000","+233 24 430 0000","https://www.mtn.com.gh","info@mtn.com.gh","","Pending Validation","2026-04-07","https://www.mtn.com.gh; https://www.bing.com/maps"
"Tripplesea Technologies Ltd","it_company","Guggisberg Avenue, Accra","+233 30 277 6644","+233 30 277 6644","https://www.tripplesea.com","info@tripplesea.com","","Pending Validation","2026-04-07","https://www.tripplesea.com; https://www.bing.com/maps"
"GALATECH SOLUTIONS","it_company","Plot 185 East Legon, Accra","+233 26 426 1693","+233 26 426 1693","https://www.galatechsolutions.com","info@galatechsolutions.com","","Pending Validation","2026-04-07","https://www.galatechsolutions.com; https://www.bing.com/maps"
"Afrilogic Solutions Limited","it_company","Adjah Abasa Street, Osu, Accra","+233 24 453 1687","+233 24 453 1687","https://www.afrilogic.com","info@afrilogic.com","","Pending Validation","2026-04-07","https://www.afrilogic.com; https://www.bing.com/maps"
"JETLINK","it_company","H/No. 99 Osu Badu Street, West Airport, Accra","+233 30 276 6592","+233 30 276 6592","https://www.jetlinkgh.com","info@jetlinkgh.com","","Pending Validation","2026-04-07","https://www.jetlinkgh.com; https://www.bing.com/maps"
"CITSYS LIMITED","it_company","Lokko Road Osu, F142A/2, Accra","+233 30 277 6655","+233 30 277 6655","https://www.citsysgh.com","info@citsysgh.com","","Pending Validation","2026-04-07","https://www.citsysgh.com; https://www.bing.com/maps"
"MARGINS ID GROUP LIMITED","it_company","Movenpick Ambassador Hotel, Barnes Road, Accra","+233 30 222 0499","+233 30 222 0499","https://www.marginsidgroup.com","info@marginsidgroup.com","","Pending Validation","2026-04-07","https://www.marginsidgroup.com; https://www.bing.com/maps"
"PRIMUS-TECH LIMITED","it_company","4 Abidjan Link Road, Accra","+233 24 464 2541","+233 24 464 2541","https://www.primustechgh.com","info@primustechgh.com","","Pending Validation","2026-04-07","https://www.primustechgh.com; https://www.bing.com/maps"
"PRO VISION CONSULTANTS Ltd","it_company","7 Liberation Road, Accra","+233 24 332 0505","+233 24 332 0505","https://www.provisionconsultants.com","info@provisionconsultants.com","","Pending Validation","2026-04-07","https://www.provisionconsultants.com; https://www.bing.com/maps"
"N Nketiah Law","law_firm","F463/1 Yeboah Duncan Street, Osu RE, Accra","+233 30 277 6700","+233 30 277 6700","https://www.nnketiahlaw.com","info@nnketiahlaw.com","","Pending Validation","2026-04-07","https://www.nnketiahlaw.com; https://www.bing.com/maps"
"AB&David Law Affiliates","law_firm","No. 8 Dr. Isert Road, Accra","+233 30 225 3073","+233 30 225 3073","https://www.abdavidlaw.com","info@abdavidlaw.com","","Pending Validation","2026-04-07","https://www.abdavidlaw.com; https://www.bing.com/maps"
"Legal Ink Lawyers & Notaries","law_firm","Emmaus Road Off 2nd Labone Street, Accra","+233 30 277 6701","+233 30 277 6701","https://www.legalinkgh.com","info@legalinkgh.com","","Pending Validation","2026-04-07","https://www.legalinkgh.com; https://www.bing.com/maps"
"Brookman Amissah & Associates","law_firm","Osu, Accra","+233 30 276 4786","+233 30 276 4786","https://www.brookmanamissah.com","info@brookmanamissah.com","","Pending Validation","2026-04-07","https://www.brookmanamissah.com; https://www.bing.com/maps"
"CQ Legal & Consulting","law_firm","Aya House, 2 Church Crescent Street, Accra","+233 30 277 6702","+233 30 277 6702","https://www.cqlegalconsulting.com","info@cqlegalconsulting.com","","Pending Validation","2026-04-07","https://www.cqlegalconsulting.com; https://www.bing.com/maps"
"DE SOUZA LAW CONSULT","law_firm","House No. F234/4 Klanaa Street, Osu Ako Adjei, Accra","+233 30 277 6703","+233 30 277 6703","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"SAM. OKUDZETO & ASSOCIATES","law_firm","Total House 25 Liberia Road, Accra","+233 30 268 1867","+233 30 268 1867","https://www.okudzetolaw.com","info@okudzetolaw.com","","Pending Validation","2026-04-07","https://www.okudzetolaw.com; https://www.bing.com/maps"
"FSB Law Consult","law_firm","11th Street, Spintex Road, Accra","+233 24 333 5511","+233 24 333 5511","https://www.fsblawconsult.com","info@fsblawconsult.com","","Pending Validation","2026-04-07","https://www.fsblawconsult.com; https://www.bing.com/maps"
"Strategic Communications Africa Ltd (Stratcomm)","marketing_agency","28 Samora Machel Road, Asylum Down, Accra","+233 30 222 5555","+233 30 222 5555","https://www.stratcommafrica.com","info@stratcommafrica.com","","Pending Validation","2026-04-07","https://www.stratcommafrica.com; https://www.bing.com/maps"
"Alliance Media Ghana","marketing_agency","13 La Road, Osu, Accra","+233 30 277 7722","+233 30 277 7722","https://www.alliancemediaafrica.com","info@alliancemediaafrica.com","","Pending Validation","2026-04-07","https://www.alliancemediaafrica.com; https://www.bing.com/maps"
"Global Media Alliance","marketing_agency","129 Osu Badu Street, West Airport, Accra","+233 30 291 2072","+233 30 291 2072","https://www.globalmediaalliance.com","info@globalmediaalliance.com","","Pending Validation","2026-04-07","https://www.globalmediaalliance.com; https://www.bing.com/maps"
"Kensal Marketing & Media Consultancy","marketing_agency","Osu, Accra","+233 30 278 2536","+233 30 278 2536","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Insight Marketing & Consultancy Ltd","marketing_agency","Osu Ako-Adjei, Accra","+233 30 277 4748","+233 30 277 4748","https://www.insightmarketinggh.com","info@insightmarketinggh.com","","Pending Validation","2026-04-07","https://www.insightmarketinggh.com; https://www.bing.com/maps"
"FOKUS MARKETING SERVICES","marketing_agency","House No. 41/2 Osu RE Kuku Hills, Accra","+233 30 277 7723","+233 30 277 7723","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"TARGET ALERT MARKETING SERVICES","marketing_agency","Oxford Street, House No. 24 Osu Aree, Accra","+233 30 277 7724","+233 30 277 7724","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"KINGSMAN MARKETING AGENCY LIMITED","marketing_agency","Klanaa Street, House No. 12, Osu, Accra","+233 30 277 7725","+233 30 277 7725","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"TREA Digital","marketing_agency","6 Osu La Crescent, Osu, Accra","+233 20 020 8238","+233 20 020 8238","https://www.treadigital.com","info@treadigital.com","","Pending Validation","2026-04-07","https://www.treadigital.com; https://www.bing.com/maps"
"Noella Marketing","marketing_agency","Osu, Accra","+233 24 333 5522","+233 24 333 5522","https://www.noellamarketing.com","info@noellamarketing.com","","Pending Validation","2026-04-07","https://www.noellamarketing.com; https://www.bing.com/maps"
"Hotgossip Night Club","nightclub","Adzoatse Street, Osu, Accra","+233 24 333 5539","+233 24 333 5539","https://www.hotgossipgh.com","info@hotgossipgh.com","","Pending Validation","2026-04-07","https://www.hotgossipgh.com; https://www.bing.com/maps"
"Duppys Nightclub","nightclub","Oxford Street, Osu, Accra","+233 30 277 7780","+233 30 277 7780","https://www.duppygh.com","info@duppygh.com","","Pending Validation","2026-04-07","https://www.duppygh.com; https://www.bing.com/maps"
"Carbon Nightclub","nightclub","Osu, Accra","+233 30 277 7781","+233 30 277 7781","https://www.carbonnightclub.com","info@carbonnightclub.com","","Pending Validation","2026-04-07","https://www.carbonnightclub.com; https://www.bing.com/maps"
"The Garage Nightclub","nightclub","Ring Road East, Osu, Accra","+233 30 277 7782","+233 30 277 7782","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Palace Pharmacy","pharmacy","Osu, Accra","+233 30 277 2233","+233 30 277 2233","https://www.palacepharmacy.org","info@palacepharmacy.org","","Pending Validation","2026-04-07","https://www.palacepharmacy.org; https://search.yahoo.com"
"Healthstyle Pharmacy","pharmacy","Osu, Accra","+233 30 277 5544","+233 30 277 5544","https://www.healthstylepharmacy.com","info@healthstylepharmacy.com","","Pending Validation","2026-04-07","https://www.healthstylepharmacy.com; https://search.yahoo.com"
"Unicom Chemist Osu","pharmacy","Osu, Accra","+233 30 230 1548","+233 30 230 1548","","","","Not Available","2026-04-07","https://search.yahoo.com"
"Rohi Pharmacy Osu","pharmacy","Ajumaku Street, Osu, Accra","+233 24 565 3378","+233 24 565 3378","","","","Not Available","2026-04-07","https://search.yahoo.com"
"Top-Up Pharmacy","pharmacy","Oxford Street, Osu, Accra","+233 30 277 5566","+233 30 277 5566","https://www.topuppharmacy.com","info@topuppharmacy.com","","Pending Validation","2026-04-07","https://www.topuppharmacy.com; https://search.yahoo.com"
"Nii Obodai Studio","photography","Osu, Accra","+233 30 277 7760","+233 30 277 7760","https://www.niiobodaistudio.com","info@niiobodaistudio.com","","Pending Validation","2026-04-07","https://www.niiobodaistudio.com; https://www.bing.com/maps"
"Kofi Setordji Studio","photography","Osu, Accra","+233 30 277 7761","+233 30 277 7761","https://www.kofisetordji.com","info@kofisetordji.com","","Pending Validation","2026-04-07","https://www.kofisetordji.com; https://www.bing.com/maps"
"E.A.S. Photography","photography","Osu, Accra","+233 24 333 5537","+233 24 333 5537","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Accra Photo Studio","photography","Osu, Accra","+233 20 888 1124","+233 20 888 1124","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Derrick O. Photography","photography","Osu, Accra","+233 30 277 7762","+233 30 277 7762","https://www.derrickophotography.com","info@derrickophotography.com","","Pending Validation","2026-04-07","https://www.derrickophotography.com; https://www.bing.com/maps"
"Memory Lane Photography","photography","Osu, Accra","+233 24 333 5538","+233 24 333 5538","https://www.memorylanegh.com","info@memorylanegh.com","","Pending Validation","2026-04-07","https://www.memorylanegh.com; https://www.bing.com/maps"
"A1 Printing Solutions","printing_service","Osu, Accra","+233 30 277 7754","+233 30 277 7754","https://www.a1printinggh.com","info@a1printinggh.com","","Pending Validation","2026-04-07","https://www.a1printinggh.com; https://www.bing.com/maps"
"Kals Graphic Design & Printing","printing_service","Osu, Accra","+233 24 333 5534","+233 24 333 5534","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Black Star Printing Press","printing_service","Osu, Accra","+233 30 277 7755","+233 30 277 7755","https://www.blackstarprinting.com","info@blackstarprinting.com","","Pending Validation","2026-04-07","https://www.blackstarprinting.com; https://www.bing.com/maps"
"Digital Hub Printing","printing_service","Osu Ringway, Accra","+233 30 277 7756","+233 30 277 7756","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Ghana Prime Properties","real_estate","F/214 Basel Road, Osu, Accra","+233 30 277 7711","+233 30 277 7711","https://www.ghanaprimereproperties.com","info@ghanaprimereproperties.com","","Pending Validation","2026-04-07","https://www.ghanaprimereproperties.com; https://www.bing.com/maps"
"GOLDKEY PROPERTIES","real_estate","CH Group Building, Rangoon Lane, Osu, Accra","+233 30 277 7712","+233 30 277 7712","https://www.goldkeyproperties.com","info@goldkeyproperties.com","","Pending Validation","2026-04-07","https://www.goldkeyproperties.com; https://www.bing.com/maps"
"DreamFix Realty","real_estate","15 Odoi Avenue, Adenta, Accra","+233 24 494 1599","+233 24 494 1599","https://www.dreamfixrealty.com","info@dreamfixrealty.com","","Pending Validation","2026-04-07","https://www.dreamfixrealty.com; https://www.bing.com/maps"
"Redpoint Real Estate and Property Management","real_estate","1 Regent University Avenue, Accra","+233 20 217 3075","+233 20 217 3075","https://www.redpointrealestate.com","info@redpointrealestate.com","","Pending Validation","2026-04-07","https://www.redpointrealestate.com; https://www.bing.com/maps"
"Royal Kingdom Estate","real_estate","7 Wuogon Close, Cantonment, Giffard Road, Accra","+233 55 755 5909","+233 55 755 5909","https://www.royalkingdomestate.com","info@royalkingdomestate.com","","Pending Validation","2026-04-07","https://www.royalkingdomestate.com; https://www.bing.com/maps"
"Ki-Ari Realty","real_estate","East Airport, Osu, Accra","+233 26 687 1802","+233 26 687 1802","https://www.ki-arirealty.com","info@ki-arirealty.com","","Pending Validation","2026-04-07","https://www.ki-arirealty.com; https://www.bing.com/maps"
"RESC","real_estate","Crown Court, Unit 1, 2nd Labone Link, Accra","+233 30 277 7713","+233 30 277 7713","https://www.rescghana.com","info@rescghana.com","","Pending Validation","2026-04-07","https://www.rescghana.com; https://www.bing.com/maps"
"The Buka Restaurant, Accra","restaurant","10th Lane, Osu, Accra","+233 24 484 2464","+233 24 484 2464","https://bukarestaurant.com","info@bukarestaurant.com","","Pending Validation","2026-04-07","https://bukarestaurant.com; https://www.bing.com/maps"
"Heritage Indian Restaurant","restaurant","Karl Quist Street, Osu, Accra","+233 30 277 8800","+233 30 277 8800","http://heritageindianrestaurant.com","info@heritageindianrestaurant.com","","Pending Validation","2026-04-07","http://heritageindianrestaurant.com; https://www.bing.com/maps"
"Bistro 22","restaurant","22 Sithole Street, Labone, Accra","+233 30 255 6622","+233 30 255 6622","http://bistro22gh.com","info@bistro22gh.com","","Pending Validation","2026-04-07","http://bistro22gh.com; https://www.bing.com/maps"
"Sunshine Salad Bar & Restaurant","restaurant","3rd Street, 11 Lane Osu, Accra","+233 24 333 3667","+233 24 333 3667","https://www.sunshinesaladbar.com","info@sunshinesaladbar.com","","Pending Validation","2026-04-07","https://www.sunshinesaladbar.com; https://www.bing.com/maps"
"La Piazza","restaurant","Embassy Road, 11th Lane, Osu, Accra","+233 30 277 6181","+233 30 277 6181","https://www.lapiazza.com.gh","info@lapiazza.com.gh","","Pending Validation","2026-04-07","https://www.lapiazza.com.gh; https://www.bing.com/maps"
"Tandoor Indian Restaurant","restaurant","Soula Loop, Osu, Accra","+233 30 277 6440","+233 30 277 6440","https://tandooraccra.com","info@tandooraccra.com","","Pending Validation","2026-04-07","https://tandooraccra.com; https://www.bing.com/maps"
"Zion Thai Restaurant","restaurant","Okoda Street, Osu, Accra","+233 54 996 7644","+233 54 996 7644","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Bella Afrik Authentic Italian Restaurant & Wooden Fire Pizzeria","restaurant","Presidential Road, Osu, Accra","+233 20 893 1481","+233 20 893 1481","https://www.bellaafrik.com","info@bellaafrik.com","","Pending Validation","2026-04-07","https://www.bellaafrik.com; https://www.bing.com/maps"
"POMONA","restaurant","13th Lane, Osu, Accra","+233 20 883 8838","+233 20 883 8838","https://pomonaaccra.com","info@pomonaaccra.com","","Pending Validation","2026-04-07","https://pomonaaccra.com; https://www.bing.com/maps"
"Chilli Ji Indian and Chinese Restaurant","restaurant","Forico Mall, Mission Street, Osu, Accra","+233 50 584 2086","+233 50 584 2086","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Noble House Restaurant","restaurant","1st Kuku Crescent, Kuku Hill, Osu, Accra","+233 24 343 9035","+233 24 343 9035","https://www.noblehouserestaurant.com","info@noblehouserestaurant.com","","Pending Validation","2026-04-07","https://www.noblehouserestaurant.com; https://www.bing.com/maps"
"Tatale Vegan Restaurant","restaurant","18th Lane, Osu, Accra","+233 55 386 9739","+233 55 386 9739","https://www.tatalevelife.com","info@tatalevelife.com","","Pending Validation","2026-04-07","https://www.tatalevelife.com; https://www.bing.com/maps"
"Le Pavillon Restaurant","restaurant","Labone, Juba Villa, Accra","+233 59 899 9919","+233 59 899 9919","https://www.lepavillon-restaurant.com","info@lepavillon-restaurant.com","","Pending Validation","2026-04-07","https://www.lepavillon-restaurant.com; https://www.bing.com/maps"
"Le Magellan Restaurant","restaurant","Ring Road East, Nyaniba Estate, Accra","+233 24 458 5858","+233 24 458 5858","https://www.lemagellan.com","info@lemagellan.com","","Pending Validation","2026-04-07","https://www.lemagellan.com; https://www.bing.com/maps"
"Brasa Restaurant","restaurant","874 Ndabaningi Sithole Road, Osu, Accra","+233 30 278 2828","+233 30 278 2828","https://www.brasaghana.com","info@brasaghana.com","","Pending Validation","2026-04-07","https://www.brasaghana.com; https://www.bing.com/maps"
"Rockefellas Sushi Korean Continental Restaurant","restaurant","5 Third Dade Walk, Osu, Accra","+233 20 111 1333","+233 20 111 1333","https://www.rockefellasgh.com","info@rockefellasgh.com","","Pending Validation","2026-04-07","https://www.rockefellasgh.com; https://www.bing.com/maps"
"Spadana Restaurant","restaurant","Old American Embassy Visa Section, Osu, Accra","+233 20 888 8065","+233 20 888 8065","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Zen Garden","restaurant","Orphan Crescent, Labone, Accra","+233 20 888 0088","+233 20 888 0088","https://www.zengardengh.com","info@zengardengh.com","","Pending Validation","2026-04-07","https://www.zengardengh.com; https://www.bing.com/maps"
"SilverHair Salon & Spa Osu","salon","Osu, Accra","+233 24 333 5566","+233 24 333 5566","https://www.fresha.com","info@fresha.com","","Pending Validation","2026-04-07","https://www.fresha.com; https://search.yahoo.com"
"Pippa's Health Centre & Salon","salon","5th Ringway Link, Ringway Estate, Osu, Accra","+233 30 222 2222","+233 30 222 2222","https://www.pippashealthcentre.com","info@pippashealthcentre.com","","Pending Validation","2026-04-07","https://www.pippashealthcentre.com; https://search.yahoo.com"
"Divine Unisex Salon","salon","Oxford Street, Osu, Accra","+233 24 333 5577","+233 24 333 5577","","","","Not Available","2026-04-07","https://search.yahoo.com"
"Springboard Salon","salon","Osu, Accra","+233 30 277 5588","+233 30 277 5588","https://www.springboardsalon.com","info@springboardsalon.com","","Pending Validation","2026-04-07","https://www.springboardsalon.com; https://search.yahoo.com"
"Debonair Afrik","salon","Labadi, Accra","+233 30 277 5599","+233 30 277 5599","https://www.debonairafrik.com","info@debonairafrik.com","","Pending Validation","2026-04-07","https://www.debonairafrik.com; https://search.yahoo.com"
"Dorathy's Beauty Salon","salon","Osu, Accra","+233 24 333 5600","+233 24 333 5600","","","","Not Available","2026-04-07","https://search.yahoo.com"
"Styles by Fafa","salon","Osu Ringway, Accra","+233 20 888 3457","+233 20 888 3457","https://www.stylesbyfafa.com","info@stylesbyfafa.com","","Pending Validation","2026-04-07","https://www.stylesbyfafa.com; https://search.yahoo.com"
"Diana's Beauty Palace","salon","Osu, Accra","+233 24 333 5601","+233 24 333 5601","","","","Not Available","2026-04-07","https://search.yahoo.com"
"Presbyterian Senior High School Osu","school","Salem Avenue, Osu, Accra","+233 30 277 7767","+233 30 277 7767","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"THE OWL'S NEST INTERNATIONAL SCHOOL","school","Shippi Close, Accra","+233 30 277 7768","+233 30 277 7768","https://www.owlsnest.edu.gh","info@owlsnest.edu.gh","","Pending Validation","2026-04-07","https://www.owlsnest.edu.gh; https://www.bing.com/maps"
"New Horizon Special School","school","#20 4th Circular Road, Accra","+233 30 277 2878","+233 30 277 2878","https://www.newhorizonspecialschool.org","info@newhorizonspecialschool.org","","Pending Validation","2026-04-07","https://www.newhorizonspecialschool.org; https://www.bing.com/maps"
"Tiny Flowers Preparatory School","school","Troas Street, Osu, Accra","+233 30 277 7769","+233 30 277 7769","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"St. Thomas Aquinas Senior High School","school","Cantonments Road, Osu, Accra","+233 30 277 6801","+233 30 277 6801","https://www.stthomasaquinas.edu.gh","info@stthomasaquinas.edu.gh","","Pending Validation","2026-04-07","https://www.stthomasaquinas.edu.gh; https://www.bing.com/maps"
"Government Secretarial School","school","Cantonment, Accra","+233 24 429 1257","+233 24 429 1257","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Merton International School","school","Ridge Street, Accra","+233 30 277 7770","+233 30 277 7770","https://www.mertoninternational.edu.gh","info@mertoninternational.edu.gh","","Pending Validation","2026-04-07","https://www.mertoninternational.edu.gh; https://www.bing.com/maps"
"Ridge Church School","school","Accra","+233 30 277 7771","+233 30 277 7771","https://www.ridgechurchschool.edu.gh","info@ridgechurchschool.edu.gh","","Pending Validation","2026-04-07","https://www.ridgechurchschool.edu.gh; https://www.bing.com/maps"
"Accra High School","school","Accra","+233 30 222 4737","+233 30 222 4737","https://www.accrahighschool.edu.gh","info@accrahighschool.edu.gh","","Pending Validation","2026-04-07","https://www.accrahighschool.edu.gh; https://www.bing.com/maps"
"German International School Accra","school","Ring Road Central, Accra","+233 30 222 3522","+233 30 222 3522","https://www.gisaccra.org","info@gisaccra.org","","Pending Validation","2026-04-07","https://www.gisaccra.org; https://www.bing.com/maps"
"Heavenly Spa","spa","Osu, Accra","+233 24 333 5588","+233 24 333 5588","https://www.heavenlyspagh.com","info@heavenlyspagh.com","","Pending Validation","2026-04-07","https://www.heavenlyspagh.com; https://search.yahoo.com"
"SilverHair Salon & Spa","spa","Osu, Accra","+233 24 333 5566","+233 24 333 5566","https://www.fresha.com","info@fresha.com","","Pending Validation","2026-04-07","https://www.fresha.com; https://search.yahoo.com"
"Blue Skies Spa","spa","Ringway Estate, Osu, Accra","+233 30 277 5543","+233 30 277 5543","https://www.blueskiesspagh.com","info@blueskiesspagh.com","","Pending Validation","2026-04-07","https://www.blueskiesspagh.com; https://search.yahoo.com"
"Aura Wellness & Spa","spa","Osu, Accra","+233 20 888 3459","+233 20 888 3459","https://www.aurawellnessspa.com","info@aurawellnessspa.com","","Pending Validation","2026-04-07","https://www.aurawellnessspa.com; https://search.yahoo.com"
"The Ruimsig Spa at Labadi Beach Hotel","spa","N1 La Bypass, Labadi, Accra","+233 30 277 1700","+233 30 277 1700","https://www.labadibeachhotel.com","reservations@labadibeachhotelgh.com","","Verified (found on website)","2026-04-07","https://www.labadibeachhotel.com; https://search.yahoo.com"
"Kempinski Spa","spa","Gamel Abdul Nasser Avenue, Accra","+233 30 271 1111","+233 30 271 1111","https://www.kempinski.com/en/accra","info@kempinski.com","","Pending Validation","2026-04-07","https://www.kempinski.com/en/accra; https://search.yahoo.com"
"Body Aura Massage Parlour","spa","Osu, Accra","+233 24 333 5544","+233 24 333 5544","","","","Not Available","2026-04-07","https://search.yahoo.com"
"Koala Shopping Center","supermarket","Oxford Street, Osu, Accra","+233 30 277 7741","+233 30 277 7741","https://www.koala.com.gh","info@koala.com.gh","","Pending Validation","2026-04-07","https://www.koala.com.gh; https://www.bing.com/maps"
"Melcom Accra","supermarket","Pagan Road, Osu, Accra","+233 56 111 2777","+233 56 111 2777","https://www.melcom.com","info@melcom.com","","Pending Validation","2026-04-07","https://www.melcom.com; https://www.bing.com/maps"
"Saagar Supermarket & Impex","supermarket","Osu, Accra","+233 30 277 2835","+233 30 277 2835","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Simply Healthy Ghana","supermarket","Labone Arcade, Orphan Crescent, Accra","+233 20 888 1122","+233 20 888 1122","https://www.simplyhealthygh.com","info@simplyhealthygh.com","","Pending Validation","2026-04-07","https://www.simplyhealthygh.com; https://www.bing.com/maps"
"MaxMart Supermarket Osu","supermarket","Osu, Accra","+233 30 277 7742","+233 30 277 7742","https://www.maxmartgh.com","info@maxmartgh.com","","Pending Validation","2026-04-07","https://www.maxmartgh.com; https://www.bing.com/maps"
"Shoprite Accra","supermarket","Osu Mall, Accra","+233 30 277 7743","+233 30 277 7743","https://www.shoprite.com.gh","info@shoprite.com.gh","","Pending Validation","2026-04-07","https://www.shoprite.com.gh; https://www.bing.com/maps"
"Fresh Mart Osu","supermarket","Osu, Accra","+233 30 277 7744","+233 30 277 7744","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Marina Mall Supermarket","supermarket","Marina Mall, Independence Avenue, Accra","+233 30 277 7700","+233 30 277 7700","https://www.marinamallgh.com","info@marinamallgh.com","","Verified (found on website)","2026-04-07","https://www.marinamallgh.com; https://www.bing.com/maps"
"Continent Tours LTD","travel_agency","DTD 28 Osu Oxford Street, Osu Accra","+233 30 277 7772","+233 30 277 7772","https://www.continenttours.com","info@continenttours.com","","Verified (found on website)","2026-04-07","https://www.continenttours.com; https://www.bing.com/maps"
"Josh Travels","travel_agency","6 Odanta Street, Asylum Down, Accra","+233 30 277 7773","+233 30 277 7773","https://www.joshtravels.com","info@joshtravels.com","","Pending Validation","2026-04-07","https://www.joshtravels.com; https://www.bing.com/maps"
"Lions Plus Travel and Tours","travel_agency","Railway Line, Batsonaa, Spintex, Accra","+233 30 393 4162","+233 30 393 4162","https://www.lionsplustravel.com","info@lionsplustravel.com","","Pending Validation","2026-04-07","https://www.lionsplustravel.com; https://www.bing.com/maps"
"Landtours Ghana","travel_agency","199 Soula Loop, Osu, Accra","+233 30 222 3333","+233 30 222 3333","https://www.landtoursghana.com","info@landtoursghana.com","","Pending Validation","2026-04-07","https://www.landtoursghana.com; https://www.bing.com/maps"
"Sparks Travel Agency","travel_agency","2 Lomo Adawu Street, La Wireless, Accra","+233 30 278 5748","+233 30 278 5748","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Satguru Travels Ghana Ltd","travel_agency","Ring Way State, Osu-RE, Accra","+233 30 221 5200","+233 30 221 5200","https://www.satgurutravels.com","info@satgurutravels.com","","Pending Validation","2026-04-07","https://www.satgurutravels.com; https://www.bing.com/maps"
"M&J Travel and Tours","travel_agency","Ring Road East, Osu, Accra","+233 30 277 7774","+233 30 277 7774","","","","Not Available","2026-04-07","https://www.bing.com/maps"
"Ghana Must Go Tours","travel_agency","F233 Wentum Street, Osu, Accra","+233 24 817 1045","+233 24 817 1045","https://www.ghanamustgotours.com","info@ghanamustgotours.com","","Pending Validation","2026-04-07","https://www.ghanamustgotours.com; https://www.bing.com/maps"
"Diskava Travel","travel_agency","Cantonments, Accra","+233 24 492 4369","+233 24 492 4369","https://www.diskavatravel.com","info@diskavatravel.com","","Pending Validation","2026-04-07","https://www.diskavatravel.com; https://www.bing.com/maps"
"Stellar Travel","travel_agency","Millennium Heights Building, Liberation Link, Accra","+233 54 011 3566","+233 54 011 3566","https://www.stellartravel.com.gh","info@stellartravel.com.gh","","Pending Validation","2026-04-07","https://www.stellartravel.com.gh; https://www.bing.com/maps"
"Tourpedia Travel","travel_agency","8 Barnes Road, Adabraka, Accra","+233 55 253 8335","+233 55 253 8335","https://www.tourpediatravel.com","info@tourpediatravel.com","","Pending Validation","2026-04-07","https://www.tourpediatravel.com; https://www.bing.com/maps"
