business_name,business_niche,address,city_area,phone_number,whatsapp,website,social_media_links,google_maps_url,email,email_validation_status,date_collected
Oasis Studios,photography_studios,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Easy Print,printing_services,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Copy-Fix Services Ltd.,printing_services,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
MEDIAGRAPHICS & PRESS,printing_services,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Digital Impression,printing_services,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Print Online Ghana,printing_services,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Acquarigo Digital Printing,printing_services,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
PRODICK PRINTING GRAPHICS & STATIONERY,printing_services,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Africa World Airlines,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Air France-KLM Office,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Ghana Airports Company Limited - Head Office,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Ethiopian Airlines,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Turkish Airlines (THY) Ghana Accra Office,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Brussels Airlines - Sales Office Accra,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Emirates Airline,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Marina Mall - Airport City,shopping_malls,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Accra Mall,shopping_malls,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
China Mall Spintex,shopping_malls,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
China Mall Airport,shopping_malls,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Sprint Marketing Africa,marketing_agencies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Rankdigital Marketing Consultancy Ltd,marketing_agencies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Innova DB Ghana,marketing_agencies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Emerge Ghana Ltd,marketing_agencies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Lion King Marketing Agency,marketing_agencies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
DMPAC GHANA,marketing_agencies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
TopWin Digital Marketing,marketing_agencies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Techland IT Solutions Limited Accra Ghana,it_companies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Africa Works Accra @ Airport Residential,it_companies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
CIS Ghana Ltd,it_companies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Ghana Airports Company Limited - Head Office,it_companies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
MGIO.A.K Chartered Accountants Ghana,accounting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Abstractus Chartered Accountants,accounting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
A Adams Chartered Accountants,accounting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
180 Degrees Consultancy,accounting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Elixir Audits (Chartered Accountants),accounting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Assurance Hub Consult (Chartered Accountants),accounting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Adams & Adams Chartered Accountants,accounting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Kulendi @ Law,law_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Law Plus (attorneys-at-law),law_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
JLD & MB Legal Consultancy,law_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
De Meideiros & Associates,law_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Ecam Law Consult,law_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Renaissance Law Chambers,law_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Swift Law,law_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Euphoria Accra,real_estate,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
AIC Real Estates,real_estate,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Home Style Realty Ghana,real_estate,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Imperial Homes Limited,real_estate,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Akka Kappa Ltd,real_estate,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
VAAL Real Estate Ghana,real_estate,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Gigi Beauty Bar Airport,salon_spa,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
SS WELLNESS SALON AND SPA,salon_spa,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Vams Spa,salon_spa,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Premier Spa and Salon,salon_spa,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Semelef Fitness Centre,gym_fitness,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Aviation Social Centre,gym_fitness,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
TRAIN LIKE A PRO GH,gym_fitness,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Mint Fitness Club,gym_fitness,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Bfit4life by Diana Cooper,gym_fitness,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Signature cake and pastry,bakeries,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
The Bread Barn,bakeries,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Kanda Bakery,bakeries,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Angel bakery,bakeries,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Vixx Cakes,bakeries,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
180 Degrees Consultancy,consulting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Brics Africa Consulting LLC,consulting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Strategic and Agile,consulting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
A-PRIME CONSULTS LIMITED,consulting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
VAK CONSULT,consulting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
JIK Management Advisory Africa LTD,consulting_firms,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Tullow Ghana Limited,consulting_firms,"George Bush Highway, Accra",Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Gold Fields Exploration,consulting_firms,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Yara,consulting_firms,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Atlas Corpco,consulting_firms,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Metalex Group,consulting_firms,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Escort Security Services,consulting_firms,"K.A. Ofori Atta Road, Accra",Airport-Residential,,,https://escortsecurity.com.gh/,,OpenStreetMap,info@escortsecurity.com.gh,Pattern Generated,2026-04-05
CSIR-Food Research Institute,consulting_firms,,Airport-Residential,,,https://foodresearchgh.org/,,OpenStreetMap,info@foodresearchgh.org,Pattern Generated,2026-04-05
International Organization for Migration,consulting_firms,"Osu Badu Street, Accra",Airport-Residential,+233 302 74 29 30,+233 302 74 29 30,https://www.iom.int/countries/ghana/,,OpenStreetMap,info@iom.int,Pattern Generated,2026-04-05
JICA Ghana Office,consulting_firms,,Airport-Residential,+233 302760781,+233 302760781,https://www.jica.go.jp/ghana/english/office/index.html,,OpenStreetMap,info@jica.go.jp,Pattern Generated,2026-04-05
SNV Netherlands Development Organisation,consulting_firms,"Maseru Avenue, Accra",Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
UNESCO,consulting_firms,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
African Women's Development Fund,consulting_firms,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Wishes Alliance,consulting_firms,"Nortsoo Street, Accra",Airport-Residential,+233 302936369,+233 302936369,http://www.wishesalliance.org/,,OpenStreetMap,info@wishesalliance.org,Pattern Generated,2026-04-05
Bulk Oil Storage and Transportation (BOST),consulting_firms,"Nii Nortey Nyanchi Street, Accra",Airport-Residential,+233 30 277 5497,+233 30 277 5497,http://www.bost.com.gh/,,OpenStreetMap,info@bost.com.gh,Pattern Generated,2026-04-05
Orica,consulting_firms,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Sandvik,it_companies,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Astra ERP,it_companies,,Airport-Residential,+233 244896544,+233 244896544,https://statelyhub.com,,OpenStreetMap,info@statelyhub.com,Pattern Generated,2026-04-05
PaySwitch,it_companies,,Airport-Residential,,,https://payswitch.com.gh/,,OpenStreetMap,info@payswitch.com.gh,Pattern Generated,2026-04-05
Surfline,it_companies,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Setmat Computer,it_companies,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Glo Ghana,it_companies,"Spintex Road, Accra",Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Zylofon Cash,it_companies,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
L'Oreal West Afrika,fashion_boutiques,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Deloitte,accounting_firms,"George Bush Highway, Accra",Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Smice International,electronics_stores,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Coscharis,car_dealerships,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Cool West Africa Showroom,car_dealerships,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
West African Rescue Association,hospitals_clinics,"Gowa Lane, Accra",Airport-Residential,+233 0544 336622,+233 0544 336622,https://westafrican-rescue.com/,,OpenStreetMap,info@westafrican-rescue.com,Pattern Generated,2026-04-05
Mental Health Authority,hospitals_clinics,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Stellar Logistics - Catering,restaurants,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Transport Solutions,travel_agencies,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Air Commerce Forex Office,banks,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Bank of Ghana,banks,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
University of Nottingham West Africa,schools,"Sir Arku Korsah Road, Accra",Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Ahmed Legal Consult,law_firms,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Energy Commission,government,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Ghana Railway Development Authority,government,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
High Commission of Malaysia,embassies,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
High Commission of India,embassies,"Ridge Road, Accra",Airport-Residential,,,https://www.hciaccra.gov.in/,,OpenStreetMap,info@hciaccra.gov.in,Pattern Generated,2026-04-05
Embassy of Guinea,embassies,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Burkina Faso Ambassador's Residence,embassies,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Indonesia Consulate,embassies,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Dollar & Dream,real_estate,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
Menz Gold,jewelry,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
ASPIRx Group,consulting_firms,,Airport-Residential,,,,,LinkedIn,,N/A,2026-04-05
Sunshine Healthcare Ltd,hospitals_clinics,,Airport-Residential,,,,,LinkedIn,,N/A,2026-04-05
UAS International Trip Support,travel_agencies,,Airport-Residential,,,,,OpenStreetMap,,N/A,2026-04-05
African Regent Hotel,hotels,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Airlines Ghana,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
British Airways Accra,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
KLM Royal Dutch Airlines,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Lufthansa Accra,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
RwandAir Accra Office,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Kenya Airways Accra,airlines_offices,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
La Casa,restaurants,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Baobab House,restaurants,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Buka Restaurant,restaurants,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Republic Bar,bars_lounges,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
DLC Spa,salon_spa,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Beauty Secrets,salon_spa,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Food Lovers Market,supermarkets,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Roberts & Sons,supermarkets,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Ghana International School,schools,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
American International School,schools,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Lincoln Community School,schools,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
German Swiss International School,schools,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Aviation Social Club Gym,gym_fitness,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Body Temple Gym,gym_fitness,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Dellano Realty,real_estate,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Meqasa,real_estate,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Microsoft Ghana,it_companies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
Google Ghana,it_companies,,Airport-Residential,,,,,Google Maps,,N/A,2026-04-05
