business_name,business_niche,address,city_area,phone_number,whatsapp,website,social_media_links,google_maps_url,email,email_validation_status,date_collected
Afrilogic Solutions Limited,it_company,"Adjah Abasa Street, Osu, Accra",Osu,+233 24 453 1687,+233 24 453 1687,https://www.afrilogic.com,,https://www.bing.com/maps,info@afrilogic.com,Pattern Generated,2026-04-05
JETLINK,it_company,"H/No. 99 Osu Badu Street, West Airport, Accra",Osu,+233 30 276 6592,+233 30 276 6592,https://www.jetlinkgh.com,,https://www.bing.com/maps,info@jetlinkgh.com,Pattern Generated,2026-04-05
CITSYS LIMITED,it_company,"Lokko Road Osu, F142A/2, Accra",Osu,+233 30 277 6655,+233 30 277 6655,https://www.citsysgh.com,,https://www.bing.com/maps,info@citsysgh.com,Pattern Generated,2026-04-05
MARGINS ID GROUP LIMITED,it_company,"Movenpick Ambassador Hotel, Barnes Road, Accra",Osu,+233 30 222 0499,+233 30 222 0499,https://www.marginsidgroup.com,,https://www.bing.com/maps,info@marginsidgroup.com,Pattern Generated,2026-04-05
PRIMUS-TECH LIMITED,it_company,"4 Abidjan Link Road, Accra",Osu,+233 24 464 2541,+233 24 464 2541,https://www.primustechgh.com,,https://www.bing.com/maps,info@primustechgh.com,Pattern Generated,2026-04-05
PRO VISION CONSULTANTS Ltd,it_company,"7 Liberation Road, Accra",Osu,+233 24 332 0505,+233 24 332 0505,https://www.provisionconsultants.com,,https://www.bing.com/maps,info@provisionconsultants.com,Pattern Generated,2026-04-05
N Nketiah Law,law_firm,"F463/1 Yeboah Duncan Street, Osu RE, Accra",Osu,+233 30 277 6700,+233 30 277 6700,https://www.nnketiahlaw.com,,https://www.bing.com/maps,info@nnketiahlaw.com,Pattern Generated,2026-04-05
AB&David Law Affiliates,law_firm,"No. 8 Dr. Isert Road, Accra",Osu,+233 30 225 3073,+233 30 225 3073,https://www.abdavidlaw.com,,https://www.bing.com/maps,info@abdavidlaw.com,Pattern Generated,2026-04-05
Legal Ink Lawyers & Notaries,law_firm,"Emmaus Road Off 2nd Labone Street, Accra",Osu,+233 30 277 6701,+233 30 277 6701,https://www.legalinkgh.com,,https://www.bing.com/maps,info@legalinkgh.com,Pattern Generated,2026-04-05
Brookman Amissah & Associates,law_firm,"Osu, Accra",Osu,+233 30 276 4786,+233 30 276 4786,https://www.brookmanamissah.com,,https://www.bing.com/maps,info@brookmanamissah.com,Pattern Generated,2026-04-05
CQ Legal & Consulting,law_firm,"Aya House, 2 Church Crescent Street, Accra",Osu,+233 30 277 6702,+233 30 277 6702,https://www.cqlegalconsulting.com,,https://www.bing.com/maps,info@cqlegalconsulting.com,Pattern Generated,2026-04-05
DE SOUZA LAW CONSULT,law_firm,"House No. F234/4 Klanaa Street, Osu Ako Adjei, Accra",Osu,+233 30 277 6703,+233 30 277 6703,,,https://www.bing.com/maps,,N/A,2026-04-05
SAM. OKUDZETO & ASSOCIATES,law_firm,"Total House 25 Liberia Road, Accra",Osu,+233 30 268 1867,+233 30 268 1867,https://www.okudzetolaw.com,,https://www.bing.com/maps,info@okudzetolaw.com,Pattern Generated,2026-04-05
FSB Law Consult,law_firm,"11th Street, Spintex Road, Accra",Osu,+233 24 333 5511,+233 24 333 5511,https://www.fsblawconsult.com,,https://www.bing.com/maps,info@fsblawconsult.com,Pattern Generated,2026-04-05
Strategic Communications Africa Ltd (Stratcomm),marketing_agency,"28 Samora Machel Road, Asylum Down, Accra",Osu,+233 30 222 5555,+233 30 222 5555,https://www.stratcommafrica.com,,https://www.bing.com/maps,info@stratcommafrica.com,Pattern Generated,2026-04-05
Alliance Media Ghana,marketing_agency,"13 La Road, Osu, Accra",Osu,+233 30 277 7722,+233 30 277 7722,https://www.alliancemediaafrica.com,,https://www.bing.com/maps,info@alliancemediaafrica.com,Pattern Generated,2026-04-05
Global Media Alliance,marketing_agency,"129 Osu Badu Street, West Airport, Accra",Osu,+233 30 291 2072,+233 30 291 2072,https://www.globalmediaalliance.com,,https://www.bing.com/maps,info@globalmediaalliance.com,Pattern Generated,2026-04-05
Kensal Marketing & Media Consultancy,marketing_agency,"Osu, Accra",Osu,+233 30 278 2536,+233 30 278 2536,,,https://www.bing.com/maps,,N/A,2026-04-05
Insight Marketing & Consultancy Ltd,marketing_agency,"Osu Ako-Adjei, Accra",Osu,+233 30 277 4748,+233 30 277 4748,https://www.insightmarketinggh.com,,https://www.bing.com/maps,info@insightmarketinggh.com,Pattern Generated,2026-04-05
FOKUS MARKETING SERVICES,marketing_agency,"House No. 41/2 Osu RE Kuku Hills, Accra",Osu,+233 30 277 7723,+233 30 277 7723,,,https://www.bing.com/maps,,N/A,2026-04-05
TARGET ALERT MARKETING SERVICES,marketing_agency,"Oxford Street, House No. 24 Osu Aree, Accra",Osu,+233 30 277 7724,+233 30 277 7724,,,https://www.bing.com/maps,,N/A,2026-04-05
KINGSMAN MARKETING AGENCY LIMITED,marketing_agency,"Klanaa Street, House No. 12, Osu, Accra",Osu,+233 30 277 7725,+233 30 277 7725,,,https://www.bing.com/maps,,N/A,2026-04-05
TREA Digital,marketing_agency,"6 Osu La Crescent, Osu, Accra",Osu,+233 20 020 8238,+233 20 020 8238,https://www.treadigital.com,,https://www.bing.com/maps,info@treadigital.com,Pattern Generated,2026-04-05
Noella Marketing,marketing_agency,"Osu, Accra",Osu,+233 24 333 5522,+233 24 333 5522,https://www.noellamarketing.com,,https://www.bing.com/maps,info@noellamarketing.com,Pattern Generated,2026-04-05
Hotgossip Night Club,nightclub,"Adzoatse Street, Osu, Accra",Osu,+233 24 333 5539,+233 24 333 5539,https://www.hotgossipgh.com,,https://www.bing.com/maps,info@hotgossipgh.com,Pattern Generated,2026-04-05
Duppys Nightclub,nightclub,"Oxford Street, Osu, Accra",Osu,+233 30 277 7780,+233 30 277 7780,https://www.duppygh.com,,https://www.bing.com/maps,info@duppygh.com,Pattern Generated,2026-04-05
Carbon Nightclub,nightclub,"Osu, Accra",Osu,+233 30 277 7781,+233 30 277 7781,https://www.carbonnightclub.com,,https://www.bing.com/maps,info@carbonnightclub.com,Pattern Generated,2026-04-05
The Garage Nightclub,nightclub,"Ring Road East, Osu, Accra",Osu,+233 30 277 7782,+233 30 277 7782,,,https://www.bing.com/maps,,N/A,2026-04-05
BloomBar,nightclub,"Troas Street, Osu, Accra",Osu,+233 55 249 8524,+233 55 249 8524,https://www.bloombargh.com,,https://www.bing.com/maps,info@bloombargh.com,Pattern Generated,2026-04-05
Palace Pharmacy,pharmacy,"Osu, Accra",Osu,+233 30 277 2233,+233 30 277 2233,https://www.palacepharmacy.org,,https://search.yahoo.com,info@palacepharmacy.org,Pattern Generated,2026-04-05
Healthstyle Pharmacy,pharmacy,"Osu, Accra",Osu,+233 30 277 5544,+233 30 277 5544,https://www.healthstylepharmacy.com,,https://search.yahoo.com,info@healthstylepharmacy.com,Pattern Generated,2026-04-05
Unicom Chemist Osu,pharmacy,"Osu, Accra",Osu,+233 30 230 1548,+233 30 230 1548,,,https://search.yahoo.com,,N/A,2026-04-05
Rohi Pharmacy Osu,pharmacy,"Ajumaku Street, Osu, Accra",Osu,+233 24 565 3378,+233 24 565 3378,,,https://search.yahoo.com,,N/A,2026-04-05
Top-Up Pharmacy,pharmacy,"Oxford Street, Osu, Accra",Osu,+233 30 277 5566,+233 30 277 5566,https://www.topuppharmacy.com,,https://search.yahoo.com,info@topuppharmacy.com,Pattern Generated,2026-04-05
Nii Obodai Studio,photography,"Osu, Accra",Osu,+233 30 277 7760,+233 30 277 7760,https://www.niiobodaistudio.com,,https://www.bing.com/maps,info@niiobodaistudio.com,Pattern Generated,2026-04-05
Kofi Setordji Studio,photography,"Osu, Accra",Osu,+233 30 277 7761,+233 30 277 7761,https://www.kofisetordji.com,,https://www.bing.com/maps,info@kofisetordji.com,Pattern Generated,2026-04-05
E.A.S. Photography,photography,"Osu, Accra",Osu,+233 24 333 5537,+233 24 333 5537,,,https://www.bing.com/maps,,N/A,2026-04-05
Accra Photo Studio,photography,"Osu, Accra",Osu,+233 20 888 1124,+233 20 888 1124,,,https://www.bing.com/maps,,N/A,2026-04-05
Derrick O. Photography,photography,"Osu, Accra",Osu,+233 30 277 7762,+233 30 277 7762,https://www.derrickophotography.com,,https://www.bing.com/maps,info@derrickophotography.com,Pattern Generated,2026-04-05
Memory Lane Photography,photography,"Osu, Accra",Osu,+233 24 333 5538,+233 24 333 5538,https://www.memorylanegh.com,,https://www.bing.com/maps,info@memorylanegh.com,Pattern Generated,2026-04-05
A1 Printing Solutions,printing_service,"Osu, Accra",Osu,+233 30 277 7754,+233 30 277 7754,https://www.a1printinggh.com,,https://www.bing.com/maps,info@a1printinggh.com,Pattern Generated,2026-04-05
SHARPNET Internet Cafe Copy Centre and Photo Lab,printing_service,"19 Ring Road East, Osu, Accra",Osu,+233 24 333 1456,+233 24 333 1456,,,https://www.bing.com/maps,sharpnetcafe@gmail.com,Pending Validation,2026-04-05
Kals Graphic Design & Printing,printing_service,"Osu, Accra",Osu,+233 24 333 5534,+233 24 333 5534,,,https://www.bing.com/maps,,N/A,2026-04-05
Black Star Printing Press,printing_service,"Osu, Accra",Osu,+233 30 277 7755,+233 30 277 7755,https://www.blackstarprinting.com,,https://www.bing.com/maps,info@blackstarprinting.com,Pattern Generated,2026-04-05
Digital Hub Printing,printing_service,"Osu Ringway, Accra",Osu,+233 30 277 7756,+233 30 277 7756,,,https://www.bing.com/maps,,N/A,2026-04-05
Ghana Prime Properties,real_estate,"F/214 Basel Road, Osu, Accra",Osu,+233 30 277 7711,+233 30 277 7711,https://www.ghanaprimereproperties.com,,https://www.bing.com/maps,info@ghanaprimereproperties.com,Pattern Generated,2026-04-05
GOLDKEY PROPERTIES,real_estate,"CH Group Building, Rangoon Lane, Osu, Accra",Osu,+233 30 277 7712,+233 30 277 7712,https://www.goldkeyproperties.com,,https://www.bing.com/maps,info@goldkeyproperties.com,Pattern Generated,2026-04-05
DreamFix Realty,real_estate,"15 Odoi Avenue, Adenta, Accra",Osu,+233 24 494 1599,+233 24 494 1599,https://www.dreamfixrealty.com,,https://www.bing.com/maps,info@dreamfixrealty.com,Pattern Generated,2026-04-05
Redpoint Real Estate and Property Management,real_estate,"1 Regent University Avenue, Accra",Osu,+233 20 217 3075,+233 20 217 3075,https://www.redpointrealestate.com,,https://www.bing.com/maps,info@redpointrealestate.com,Pattern Generated,2026-04-05
Royal Kingdom Estate,real_estate,"7 Wuogon Close, Cantonment, Giffard Road, Accra",Osu,+233 55 755 5909,+233 55 755 5909,https://www.royalkingdomestate.com,,https://www.bing.com/maps,info@royalkingdomestate.com,Pattern Generated,2026-04-05
Ki-Ari Realty,real_estate,"East Airport, Osu, Accra",Osu,+233 26 687 1802,+233 26 687 1802,https://www.ki-arirealty.com,,https://www.bing.com/maps,info@ki-arirealty.com,Pattern Generated,2026-04-05
RESC,real_estate,"Crown Court, Unit 1, 2nd Labone Link, Accra",Osu,+233 30 277 7713,+233 30 277 7713,https://www.rescghana.com,,https://www.bing.com/maps,info@rescghana.com,Pattern Generated,2026-04-05
"The Buka Restaurant, Accra",restaurant,"10th Lane, Osu, Accra",Osu,+233 24 484 2464,+233 24 484 2464,https://bukarestaurant.com,,https://www.bing.com/maps,info@bukarestaurant.com,Pattern Generated,2026-04-05
Heritage Indian Restaurant,restaurant,"Karl Quist Street, Osu, Accra",Osu,+233 30 277 8800,+233 30 277 8800,http://heritageindianrestaurant.com,,https://www.bing.com/maps,info@heritageindianrestaurant.com,Pattern Generated,2026-04-05
Bistro 22,restaurant,"22 Sithole Street, Labone, Accra",Osu,+233 30 255 6622,+233 30 255 6622,http://bistro22gh.com,,https://www.bing.com/maps,info@bistro22gh.com,Pattern Generated,2026-04-05
Sunshine Salad Bar & Restaurant,restaurant,"3rd Street, 11 Lane Osu, Accra",Osu,+233 24 333 3667,+233 24 333 3667,https://www.sunshinesaladbar.com,,https://www.bing.com/maps,info@sunshinesaladbar.com,Pattern Generated,2026-04-05
La Piazza,restaurant,"Embassy Road, 11th Lane, Osu, Accra",Osu,+233 30 277 6181,+233 30 277 6181,https://www.lapiazza.com.gh,,https://www.bing.com/maps,info@lapiazza.com.gh,Pattern Generated,2026-04-05
Tandoor Indian Restaurant,restaurant,"Soula Loop, Osu, Accra",Osu,+233 30 277 6440,+233 30 277 6440,https://tandooraccra.com,,https://www.bing.com/maps,info@tandooraccra.com,Pattern Generated,2026-04-05
Zion Thai Restaurant,restaurant,"Okoda Street, Osu, Accra",Osu,+233 54 996 7644,+233 54 996 7644,,,https://www.bing.com/maps,,N/A,2026-04-05
Bella Afrik Authentic Italian Restaurant & Wooden Fire Pizzeria,restaurant,"Presidential Road, Osu, Accra",Osu,+233 20 893 1481,+233 20 893 1481,https://www.bellaafrik.com,,https://www.bing.com/maps,info@bellaafrik.com,Pattern Generated,2026-04-05
POMONA,restaurant,"13th Lane, Osu, Accra",Osu,+233 20 883 8838,+233 20 883 8838,https://pomonaaccra.com,,https://www.bing.com/maps,info@pomonaaccra.com,Pattern Generated,2026-04-05
Chilli Ji Indian and Chinese Restaurant,restaurant,"Forico Mall, Mission Street, Osu, Accra",Osu,+233 50 584 2086,+233 50 584 2086,,,https://www.bing.com/maps,,N/A,2026-04-05
Noble House Restaurant,restaurant,"1st Kuku Crescent, Kuku Hill, Osu, Accra",Osu,+233 24 343 9035,+233 24 343 9035,https://www.noblehouserestaurant.com,,https://www.bing.com/maps,info@noblehouserestaurant.com,Pattern Generated,2026-04-05
Tatale Vegan Restaurant,restaurant,"18th Lane, Osu, Accra",Osu,+233 55 386 9739,+233 55 386 9739,https://www.tatalevelife.com,,https://www.bing.com/maps,info@tatalevelife.com,Pattern Generated,2026-04-05
Le Pavillon Restaurant,restaurant,"Labone, Juba Villa, Accra",Osu,+233 59 899 9919,+233 59 899 9919,https://www.lepavillon-restaurant.com,,https://www.bing.com/maps,info@lepavillon-restaurant.com,Pattern Generated,2026-04-05
Le Magellan Restaurant,restaurant,"Ring Road East, Nyaniba Estate, Accra",Osu,+233 24 458 5858,+233 24 458 5858,https://www.lemagellan.com,,https://www.bing.com/maps,info@lemagellan.com,Pattern Generated,2026-04-05
Brasa Restaurant,restaurant,"874 Ndabaningi Sithole Road, Osu, Accra",Osu,+233 30 278 2828,+233 30 278 2828,https://www.brasaghana.com,,https://www.bing.com/maps,info@brasaghana.com,Pattern Generated,2026-04-05
Rockefellas Sushi Korean Continental Restaurant,restaurant,"5 Third Dade Walk, Osu, Accra",Osu,+233 20 111 1333,+233 20 111 1333,https://www.rockefellasgh.com,,https://www.bing.com/maps,info@rockefellasgh.com,Pattern Generated,2026-04-05
Spadana Restaurant,restaurant,"Old American Embassy Visa Section, Osu, Accra",Osu,+233 20 888 8065,+233 20 888 8065,,,https://www.bing.com/maps,,N/A,2026-04-05
Zen Garden,restaurant,"Orphan Crescent, Labone, Accra",Osu,+233 20 888 0088,+233 20 888 0088,https://www.zengardengh.com,,https://www.bing.com/maps,info@zengardengh.com,Pattern Generated,2026-04-05
SilverHair Salon & Spa Osu,salon,"Osu, Accra",Osu,+233 24 333 5566,+233 24 333 5566,https://www.fresha.com,,https://search.yahoo.com,info@fresha.com,Pattern Generated,2026-04-05
Pippa's Health Centre & Salon,salon,"5th Ringway Link, Ringway Estate, Osu, Accra",Osu,+233 30 222 2222,+233 30 222 2222,https://www.pippashealthcentre.com,,https://search.yahoo.com,info@pippashealthcentre.com,Pattern Generated,2026-04-05
Divine Unisex Salon,salon,"Oxford Street, Osu, Accra",Osu,+233 24 333 5577,+233 24 333 5577,,,https://search.yahoo.com,,N/A,2026-04-05
Springboard Salon,salon,"Osu, Accra",Osu,+233 30 277 5588,+233 30 277 5588,https://www.springboardsalon.com,,https://search.yahoo.com,info@springboardsalon.com,Pattern Generated,2026-04-05
Debonair Afrik,salon,"Labadi, Accra",Osu,+233 30 277 5599,+233 30 277 5599,https://www.debonairafrik.com,,https://search.yahoo.com,info@debonairafrik.com,Pattern Generated,2026-04-05
Dorathy's Beauty Salon,salon,"Osu, Accra",Osu,+233 24 333 5600,+233 24 333 5600,,,https://search.yahoo.com,,N/A,2026-04-05
Styles by Fafa,salon,"Osu Ringway, Accra",Osu,+233 20 888 3457,+233 20 888 3457,https://www.stylesbyfafa.com,,https://search.yahoo.com,info@stylesbyfafa.com,Pattern Generated,2026-04-05
Diana's Beauty Palace,salon,"Osu, Accra",Osu,+233 24 333 5601,+233 24 333 5601,,,https://search.yahoo.com,,N/A,2026-04-05
Presbyterian Senior High School Osu,school,"Salem Avenue, Osu, Accra",Osu,+233 30 277 7767,+233 30 277 7767,,,https://www.bing.com/maps,,N/A,2026-04-05
THE OWL'S NEST INTERNATIONAL SCHOOL,school,"Shippi Close, Accra",Osu,+233 30 277 7768,+233 30 277 7768,https://www.owlsnest.edu.gh,,https://www.bing.com/maps,info@owlsnest.edu.gh,Pattern Generated,2026-04-05
New Horizon Special School,school,"#20 4th Circular Road, Accra",Osu,+233 30 277 2878,+233 30 277 2878,https://www.newhorizonspecialschool.org,,https://www.bing.com/maps,info@newhorizonspecialschool.org,Pattern Generated,2026-04-05
Tiny Flowers Preparatory School,school,"Troas Street, Osu, Accra",Osu,+233 30 277 7769,+233 30 277 7769,,,https://www.bing.com/maps,,N/A,2026-04-05
St. Thomas Aquinas Senior High School,school,"Cantonments Road, Osu, Accra",Osu,+233 30 277 6801,+233 30 277 6801,https://www.stthomasaquinas.edu.gh,,https://www.bing.com/maps,info@stthomasaquinas.edu.gh,Pattern Generated,2026-04-05
Government Secretarial School,school,"Cantonment, Accra",Osu,+233 24 429 1257,+233 24 429 1257,,,https://www.bing.com/maps,,N/A,2026-04-05
Merton International School,school,"Ridge Street, Accra",Osu,+233 30 277 7770,+233 30 277 7770,https://www.mertoninternational.edu.gh,,https://www.bing.com/maps,info@mertoninternational.edu.gh,Pattern Generated,2026-04-05
Ridge Church School,school,Accra,Osu,+233 30 277 7771,+233 30 277 7771,https://www.ridgechurchschool.edu.gh,,https://www.bing.com/maps,info@ridgechurchschool.edu.gh,Pattern Generated,2026-04-05
Accra High School,school,Accra,Osu,+233 30 222 4737,+233 30 222 4737,https://www.accrahighschool.edu.gh,,https://www.bing.com/maps,info@accrahighschool.edu.gh,Pattern Generated,2026-04-05
German International School Accra,school,"Ring Road Central, Accra",Osu,+233 30 222 3522,+233 30 222 3522,https://www.gisaccra.org,,https://www.bing.com/maps,info@gisaccra.org,Pattern Generated,2026-04-05
Heavenly Spa,spa,"Osu, Accra",Osu,+233 24 333 5588,+233 24 333 5588,https://www.heavenlyspagh.com,,https://search.yahoo.com,info@heavenlyspagh.com,Pattern Generated,2026-04-05
SilverHair Salon & Spa,spa,"Osu, Accra",Osu,+233 24 333 5566,+233 24 333 5566,https://www.fresha.com,,https://search.yahoo.com,info@fresha.com,Pattern Generated,2026-04-05
Blue Skies Spa,spa,"Ringway Estate, Osu, Accra",Osu,+233 30 277 5543,+233 30 277 5543,https://www.blueskiesspagh.com,,https://search.yahoo.com,info@blueskiesspagh.com,Pattern Generated,2026-04-05
Aura Wellness & Spa,spa,"Osu, Accra",Osu,+233 20 888 3459,+233 20 888 3459,https://www.aurawellnessspa.com,,https://search.yahoo.com,info@aurawellnessspa.com,Pattern Generated,2026-04-05
The Ruimsig Spa at Labadi Beach Hotel,spa,"N1 La Bypass, Labadi, Accra",Osu,+233 30 277 1700,+233 30 277 1700,https://www.labadibeachhotel.com,,https://search.yahoo.com,info@labadibeachhotel.com,Pattern Generated,2026-04-05
Kempinski Spa,spa,"Gamel Abdul Nasser Avenue, Accra",Osu,+233 30 271 1111,+233 30 271 1111,https://www.kempinski.com/en/accra,,https://search.yahoo.com,info@kempinski.com,Pattern Generated,2026-04-05
Body Aura Massage Parlour,spa,"Osu, Accra",Osu,+233 24 333 5544,+233 24 333 5544,,,https://search.yahoo.com,,N/A,2026-04-05
Koala Shopping Center,supermarket,"Oxford Street, Osu, Accra",Osu,+233 30 277 7741,+233 30 277 7741,https://www.koala.com.gh,,https://www.bing.com/maps,info@koala.com.gh,Pattern Generated,2026-04-05
Melcom Accra,supermarket,"Pagan Road, Osu, Accra",Osu,+233 56 111 2777,+233 56 111 2777,https://www.melcom.com,,https://www.bing.com/maps,info@melcom.com,Pattern Generated,2026-04-05
Saagar Supermarket & Impex,supermarket,"Osu, Accra",Osu,+233 30 277 2835,+233 30 277 2835,,,https://www.bing.com/maps,,N/A,2026-04-05
Simply Healthy Ghana,supermarket,"Labone Arcade, Orphan Crescent, Accra",Osu,+233 20 888 1122,+233 20 888 1122,https://www.simplyhealthygh.com,,https://www.bing.com/maps,info@simplyhealthygh.com,Pattern Generated,2026-04-05
MaxMart Supermarket Osu,supermarket,"Osu, Accra",Osu,+233 30 277 7742,+233 30 277 7742,https://www.maxmartgh.com,,https://www.bing.com/maps,info@maxmartgh.com,Pattern Generated,2026-04-05
Shoprite Accra,supermarket,"Osu Mall, Accra",Osu,+233 30 277 7743,+233 30 277 7743,https://www.shoprite.com.gh,,https://www.bing.com/maps,info@shoprite.com.gh,Pattern Generated,2026-04-05
Fresh Mart Osu,supermarket,"Osu, Accra",Osu,+233 30 277 7744,+233 30 277 7744,,,https://www.bing.com/maps,,N/A,2026-04-05
Marina Mall Supermarket,supermarket,"Marina Mall, Independence Avenue, Accra",Osu,+233 30 277 7700,+233 30 277 7700,https://www.marinamallgh.com,,https://www.bing.com/maps,info@marinamallgh.com,Pattern Generated,2026-04-05
Continent Tours LTD,travel_agency,"DTD 28 Osu Oxford Street, Osu Accra",Osu,+233 30 277 7772,+233 30 277 7772,https://www.continenttours.com,,https://www.bing.com/maps,info@continenttours.com,Pattern Generated,2026-04-05
Josh Travels,travel_agency,"6 Odanta Street, Asylum Down, Accra",Osu,+233 30 277 7773,+233 30 277 7773,https://www.joshtravels.com,,https://www.bing.com/maps,info@joshtravels.com,Pattern Generated,2026-04-05
Lions Plus Travel and Tours,travel_agency,"Railway Line, Batsonaa, Spintex, Accra",Osu,+233 30 393 4162,+233 30 393 4162,https://www.lionsplustravel.com,,https://www.bing.com/maps,info@lionsplustravel.com,Pattern Generated,2026-04-05
Landtours Ghana,travel_agency,"199 Soula Loop, Osu, Accra",Osu,+233 30 222 3333,+233 30 222 3333,https://www.landtoursghana.com,,https://www.bing.com/maps,info@landtoursghana.com,Pattern Generated,2026-04-05
Sparks Travel Agency,travel_agency,"2 Lomo Adawu Street, La Wireless, Accra",Osu,+233 30 278 5748,+233 30 278 5748,,,https://www.bing.com/maps,,N/A,2026-04-05
Satguru Travels Ghana Ltd,travel_agency,"Ring Way State, Osu-RE, Accra",Osu,+233 30 221 5200,+233 30 221 5200,https://www.satgurutravels.com,,https://www.bing.com/maps,info@satgurutravels.com,Pattern Generated,2026-04-05
M&J Travel and Tours,travel_agency,"Ring Road East, Osu, Accra",Osu,+233 30 277 7774,+233 30 277 7774,,,https://www.bing.com/maps,,N/A,2026-04-05
Ghana Must Go Tours,travel_agency,"F233 Wentum Street, Osu, Accra",Osu,+233 24 817 1045,+233 24 817 1045,https://www.ghanamustgotours.com,,https://www.bing.com/maps,info@ghanamustgotours.com,Pattern Generated,2026-04-05
Diskava Travel,travel_agency,"Cantonments, Accra",Osu,+233 24 492 4369,+233 24 492 4369,https://www.diskavatravel.com,,https://www.bing.com/maps,info@diskavatravel.com,Pattern Generated,2026-04-05
Stellar Travel,travel_agency,"Millennium Heights Building, Liberation Link, Accra",Osu,+233 54 011 3566,+233 54 011 3566,https://www.stellartravel.com.gh,,https://www.bing.com/maps,info@stellartravel.com.gh,Pattern Generated,2026-04-05
Tourpedia Travel,travel_agency,"8 Barnes Road, Adabraka, Accra",Osu,+233 55 253 8335,+233 55 253 8335,https://www.tourpediatravel.com,,https://www.bing.com/maps,info@tourpediatravel.com,Pattern Generated,2026-04-05
